anyseed,baseline,district,id_village_grp,slope,flat,random,gossip,trusted,trustgossip,created_year,created_month,nchildren
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2017,9,73
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2017,10,112
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2017,11,108
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2017,12,70
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2018,1,67
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2018,2,34
1,1,Palwal,4_07_01_V01Y_0,TRUE,FALSE,0,0,1,0,2018,3,77
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,1,25
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,2,29
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,3,13
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,4,19
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,5,29
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,6,22
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,7,15
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,8,31
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,9,12
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,10,49
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,11,26
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2017,12,39
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2018,1,10
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2018,2,38
1,1,Palwal,4_07_06_V01Y_0,TRUE,FALSE,0,0,1,0,2018,3,36
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2016,12,36
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,1,103
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,2,86
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,3,78
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,4,83
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,5,80
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,6,69
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,7,65
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,8,83
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,9,101
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,10,99
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,11,53
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2017,12,87
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2018,1,36
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2018,2,59
1,1,Palwal,4_07_07_V04Y_0,FALSE,TRUE,0,0,1,0,2018,3,25
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,1,8
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,2,4
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,3,7
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,4,3
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,5,8
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,6,3
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,12,6
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2018,2,7
1,1,Palwal,4_08_02_V01Y_0,FALSE,FALSE,1,0,0,0,2018,3,5
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,1,13
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,2,23
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,3,19
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,4,23
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,5,24
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,6,8
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,8,3
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,9,4
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2017,12,20
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2018,1,13
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2018,2,11
1,1,Palwal,4_08_02_V03Y_0,FALSE,FALSE,0,0,1,0,2018,3,14
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,1,23
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,2,38
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,3,43
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,4,39
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,5,47
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,6,50
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,7,54
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,8,41
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,9,50
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,10,43
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,11,35
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2017,12,14
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2018,1,31
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2018,2,26
1,1,Palwal,4_08_03_V01Y_1,FALSE,FALSE,0,1,0,0,2018,3,47
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,1,35
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,2,29
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,3,37
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,4,33
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,5,34
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,6,27
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,7,23
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,8,20
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,9,38
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,10,31
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,11,28
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2017,12,36
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2018,1,30
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2018,2,39
1,1,Palwal,4_08_04_V02Y_0,FALSE,FALSE,1,0,0,0,2018,3,41
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,1,22
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,2,11
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,3,12
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,4,9
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,5,5
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,6,11
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,7,11
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,8,9
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,9,11
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,10,11
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,11,21
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2017,12,23
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2018,1,26
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2018,2,21
1,1,Palwal,4_10_01_V05Y_0,FALSE,FALSE,0,0,1,0,2018,3,24
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,1,9
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,2,14
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,3,18
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,4,15
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,5,19
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,6,23
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,7,12
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,8,26
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,9,22
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,10,25
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,11,21
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2017,12,29
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2018,1,22
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2018,2,17
1,1,Palwal,4_10_01_V08Y_0,FALSE,FALSE,0,1,0,0,2018,3,3
1,1,Palwal,4_10_02_V04Y_1,FALSE,FALSE,0,0,0,1,2017,1,18
1,1,Palwal,4_10_02_V04Y_1,FALSE,FALSE,0,0,0,1,2017,2,18
1,1,Palwal,4_10_02_V04Y_1,FALSE,FALSE,0,0,0,1,2017,3,11
1,1,Palwal,4_10_02_V04Y_1,FALSE,FALSE,0,0,0,1,2017,4,19
1,1,Palwal,4_10_02_V04Y_1,FALSE,FALSE,0,0,0,1,2017,5,14
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,1,21
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,2,22
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,3,7
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,4,18
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,5,35
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,6,37
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,7,16
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,8,31
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,9,5
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,10,11
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,11,26
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2017,12,34
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2018,1,42
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2018,2,33
1,1,Palwal,4_10_02_V06Y_0,FALSE,FALSE,0,0,0,1,2018,3,20
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2016,12,7
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,1,4
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,2,2
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,3,4
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,5,2
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,7,1
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,8,1
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,9,4
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,10,5
1,1,Palwal,4_11_01_V03Y_0,FALSE,TRUE,0,0,0,1,2017,12,6
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2017,2,16
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2017,3,12
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2017,10,18
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2017,11,15
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2017,12,22
1,1,Palwal,4_11_02_V05Y_0,FALSE,TRUE,1,0,0,0,2018,2,22
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,1,4
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,2,5
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,4,2
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,5,5
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,7,1
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,8,2
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,10,4
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2017,12,6
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2018,2,3
1,1,Palwal,4_11_03_V03Y_0,FALSE,TRUE,0,0,0,1,2018,3,11
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,1,6
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,2,8
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,3,2
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,4,3
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,5,1
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,6,5
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,7,8
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,8,8
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,9,4
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,10,6
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,11,9
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2017,12,10
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2018,2,8
1,1,Palwal,4_11_03_V04Y_0,FALSE,TRUE,1,0,0,0,2018,3,4
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,1,103
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,2,98
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,3,94
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,4,91
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,5,75
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,6,74
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,7,52
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,8,66
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,9,62
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,10,118
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,11,96
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2017,12,92
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2018,1,67
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2018,2,79
1,1,Palwal,4_12_02_V02Y_0,FALSE,FALSE,0,0,0,1,2018,3,53
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,1,5
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,2,6
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,3,4
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,4,8
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,5,3
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,6,4
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,7,1
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,8,1
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2017,12,7
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2018,1,4
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2018,2,16
1,1,Palwal,4_12_04_V09Y_0,FALSE,FALSE,1,0,0,0,2018,3,5
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,2,16
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,3,14
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,4,7
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,5,6
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,6,6
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,7,13
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,8,10
1,1,Palwal,4_12_05_V09Y_0,FALSE,FALSE,0,0,1,0,2017,9,13
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,1,21
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,2,17
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,4,3
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,5,3
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,6,8
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,7,12
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,8,15
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,9,7
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,10,14
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,11,9
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2017,12,17
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2018,1,20
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2018,2,18
1,1,Palwal,4_13_01_V02Y_0,FALSE,FALSE,0,1,0,0,2018,3,9
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,1,40
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,2,21
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,3,4
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,5,34
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,6,15
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,7,35
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,8,42
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,9,37
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,10,13
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,11,45
1,1,Palwal,4_13_02_V06Y_0,FALSE,FALSE,0,1,0,0,2017,12,43
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,3,46
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,4,49
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,5,37
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,6,39
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,7,63
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,8,41
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,9,47
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,10,53
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,11,66
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2017,12,61
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2018,1,51
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2018,2,72
1,1,Panipat,5_01_01_V01Y_0,FALSE,FALSE,0,1,0,0,2018,3,62
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,54
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,67
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,55
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,61
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,59
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,8,49
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,9,52
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,10,47
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,11,58
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2017,12,81
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2018,1,47
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2018,2,106
1,1,Panipat,5_01_04_V01Y_0,FALSE,FALSE,0,0,1,0,2018,3,64
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,3,3
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,4,4
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,5,4
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,6,1
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,7,3
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,8,1
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,9,3
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,10,2
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,11,4
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2017,12,5
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2018,1,6
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2018,2,8
1,1,Panipat,5_01_06_V01Y_0,FALSE,FALSE,1,0,0,0,2018,3,10
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,3,17
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,4,17
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,5,19
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,6,14
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,7,31
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,8,16
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,9,27
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,10,25
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,11,22
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2017,12,27
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2018,1,16
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2018,2,27
1,1,Panipat,5_01_06_V02Y_0,FALSE,FALSE,0,0,0,1,2018,3,31
1,1,Panipat,5_02_01_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,46
1,1,Panipat,5_02_01_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,38
1,1,Panipat,5_02_01_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,51
1,1,Panipat,5_02_01_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,44
1,1,Panipat,5_02_01_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,35
