id_phc,gossip,trusted,trustgossip,random,highslope,highflat,lowslope,lowflat,id_village_grp,district,created_year,created_month,shot_Penta1,shot_Penta2,shot_Penta3,shot_Measles1,nchildren,SMS33,SMS66
3_08,0,0,1,0,0,1,0,0,3_08_04_V05Y_0,Mewat,2018,2,6,2,4,1,13,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,1,3,2,1,1,6,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,2,6,3,2,1,12,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,4,4,5,3,3,15,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,5,1,3,5,0,10,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,6,0,0,3,0,4,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,7,2,1,0,2,6,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,8,1,2,0,1,6,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,9,4,0,2,4,14,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,10,2,3,1,0,9,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,11,5,0,1,3,10,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2017,12,3,5,1,2,13,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2018,1,2,1,6,2,10,0,0
3_09,0,0,0,1,0,0,1,0,3_09_02_V04Y_0,Mewat,2018,2,3,2,1,0,6,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,1,2,1,1,0,8,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,2,1,1,0,1,5,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,3,2,0,0,0,2,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,4,1,3,0,0,6,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,5,2,0,3,0,5,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,6,0,0,0,0,1,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,7,1,0,0,0,1,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,8,0,1,0,1,3,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,9,1,0,0,0,2,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,10,9,6,1,2,22,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,11,5,6,0,1,13,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2017,12,5,5,5,1,16,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2018,1,1,4,4,2,10,0,0
3_09,0,0,1,0,1,0,0,0,3_09_03_V06Y_0,Mewat,2018,2,0,0,0,0,1,0,0
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,1,11,9,6,8,39,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,2,15,20,17,5,62,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,3,6,9,9,4,34,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,4,10,6,7,10,40,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,5,11,10,11,7,44,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,6,8,9,6,10,41,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,7,16,10,10,16,67,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,8,11,10,13,9,60,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,9,12,4,10,5,44,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,10,26,22,10,14,88,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,11,12,21,10,14,72,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2017,12,15,12,19,9,80,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2018,1,11,7,6,8,42,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2018,2,13,10,10,8,58,0,1
3_09,0,1,0,0,0,0,0,1,3_09_06_V03Y_0,Mewat,2018,3,6,1,4,2,21,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,1,1,0,2,0,4,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,2,15,11,1,4,43,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,3,3,4,4,1,16,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,4,0,2,0,0,2,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,5,8,4,4,3,20,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,6,,,,,1,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,7,9,7,5,3,32,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,8,5,6,5,3,19,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,9,1,1,1,2,9,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,10,15,7,3,2,38,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,11,10,3,8,7,39,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2017,12,7,6,5,2,23,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2018,1,15,3,6,8,42,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2018,2,4,6,6,3,23,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V01Y_0,Mewat,2018,3,2,1,2,2,7,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,1,3,3,2,3,11,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,2,12,4,4,3,26,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,4,1,5,1,0,9,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,5,5,3,4,2,16,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,6,1,0,2,0,4,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,7,2,6,2,1,15,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,8,12,2,1,4,16,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,9,3,0,0,0,7,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,10,4,5,2,3,25,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,11,5,5,9,10,31,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2017,12,3,3,2,1,13,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2018,1,7,7,12,7,31,0,1
3_10,1,0,0,0,0,0,0,0,3_10_02_V03Y_0,Mewat,2018,2,0,5,1,0,7,0,1
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,1,21,10,9,4,57,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,2,29,27,15,16,100,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,3,11,8,6,4,32,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,4,15,10,8,7,45,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,5,27,18,11,17,77,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,6,11,8,10,11,42,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,7,28,17,18,24,105,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,8,27,17,14,19,95,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,9,11,7,8,10,56,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,10,53,21,18,23,144,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,11,45,39,20,37,158,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2017,12,34,35,24,12,125,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2018,1,16,8,11,4,53,1,0
3_10,0,0,1,0,0,0,0,0,3_10_03_V01Y_0,Mewat,2018,2,1,1,0,2,5,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,2,11,6,1,1,21,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,3,0,2,2,0,4,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,5,6,1,0,0,10,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,6,1,0,0,0,4,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,7,4,2,1,2,13,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,8,3,4,0,1,9,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,9,2,2,1,1,9,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,10,4,2,5,2,15,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,11,9,5,5,6,28,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2017,12,2,7,2,1,11,1,0
3_10,0,1,0,0,0,0,0,0,3_10_05_V06Y_0,Mewat,2018,1,1,1,2,2,4,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,2,5,1,1,1,9,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,3,6,4,2,1,16,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,4,3,4,0,0,7,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,5,3,3,4,2,15,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,7,1,0,0,0,1,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,9,,,,,1,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,10,6,1,2,2,11,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,11,2,2,0,0,6,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2017,12,0,0,0,0,1,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2018,1,1,0,0,0,1,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2018,2,5,1,1,1,11,1,0
3_11,0,1,0,0,0,0,0,0,3_11_01_V02Y_0,Mewat,2018,3,2,1,2,1,4,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,1,7,1,3,3,14,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,2,1,8,1,0,10,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,3,2,1,3,0,9,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,5,4,3,6,0,15,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,6,0,1,3,0,5,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,7,4,1,2,0,11,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,10,0,1,1,0,9,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,11,6,3,0,0,10,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2017,12,1,1,0,0,2,1,0
3_11,0,0,1,0,0,0,0,0,3_11_01_V05Y_0,Mewat,2018,1,0,1,0,0,1,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,2,0,1,3,0,6,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,3,3,0,0,2,11,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,5,0,1,1,0,4,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,6,2,0,1,1,4,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,7,4,1,0,1,8,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,8,3,1,1,0,7,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,9,0,1,0,0,2,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,10,6,6,1,6,17,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,11,3,5,5,2,16,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2017,12,1,3,3,2,18,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2018,1,4,1,2,2,13,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2018,2,2,0,0,0,3,1,0
3_12,0,1,0,0,0,1,0,0,3_12_01_V06Y_1,Mewat,2018,3,2,1,0,0,8,1,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,1,5,2,4,2,16,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,2,1,0,0,1,5,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,4,0,0,0,0,1,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,7,6,0,1,4,14,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,8,6,1,0,3,13,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,9,2,2,0,1,5,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,10,3,1,0,0,12,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,11,2,2,0,0,5,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2017,12,3,0,0,0,6,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2018,1,5,4,3,1,14,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2018,2,1,1,1,0,3,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V01Y_0,Mewat,2018,3,1,2,4,4,7,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,1,3,0,0,0,4,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,2,0,1,2,0,5,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,3,2,0,0,0,2,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,4,0,1,1,0,3,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,5,2,0,1,1,5,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,7,2,0,0,1,3,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,8,4,2,0,1,11,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,9,2,0,0,0,3,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,10,6,2,2,1,21,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,11,4,2,0,0,10,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2017,12,6,3,1,0,16,0,0
3_12,1,0,0,0,0,0,0,1,3_12_02_V07Y_0,Mewat,2018,1,3,8,4,3,25,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,1,6,3,3,3,17,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,2,8,9,6,2,27,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,3,2,0,0,1,3,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,4,0,3,1,0,4,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,5,10,4,4,2,21,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,6,2,1,3,1,6,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,7,6,2,6,6,22,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,8,9,4,2,3,26,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,9,5,2,0,1,8,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,10,11,3,1,4,25,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,11,8,5,3,3,22,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2017,12,3,1,0,0,6,0,0
3_12,0,0,0,1,0,0,1,0,3_12_03_V02Y_0,Mewat,2018,1,0,3,2,1,7,0,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,1,4,3,7,1,17,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,2,16,13,2,3,38,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,3,3,8,4,5,17,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,5,9,2,9,5,28,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,6,3,6,0,5,17,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,7,6,3,5,5,19,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,8,5,3,0,4,14,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,9,3,4,0,1,10,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,10,12,6,7,8,35,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,11,13,10,2,3,35,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2017,12,10,5,5,0,29,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2018,1,11,8,2,5,29,1,0
3_12,0,0,1,0,0,0,1,0,3_12_06_V01Y_0,Mewat,2018,2,5,5,1,0,13,1,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,1,17,5,5,6,36,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,2,23,10,4,8,47,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,3,5,3,1,5,14,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,4,5,3,3,2,11,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,5,30,17,10,3,60,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,6,7,9,6,1,29,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,7,11,12,9,14,50,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,8,17,5,1,12,40,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,9,9,3,2,4,23,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,10,4,6,0,6,22,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,11,13,7,5,6,34,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2017,12,12,7,6,6,34,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2018,1,28,13,13,14,64,0,0
3_13,1,0,0,0,0,0,0,0,3_13_01_V01Y_0,Mewat,2018,2,16,4,8,4,38,0,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,1,4,2,0,3,9,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,2,13,7,2,0,28,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,3,6,1,1,1,9,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,4,6,7,3,8,25,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,5,1,1,3,2,8,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,6,8,6,3,5,24,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,7,10,4,7,7,32,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,8,13,9,4,9,34,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,9,14,12,5,5,43,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,10,10,1,3,5,33,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,11,30,11,11,19,74,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2017,12,19,12,4,4,53,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2018,1,10,11,3,6,33,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2018,2,18,25,8,7,66,1,0
3_13,0,0,0,1,0,0,0,0,3_13_02_V01Y_0,Mewat,2018,3,2,2,2,0,6,1,0
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,1,4,6,2,1,12,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,2,1,1,4,0,7,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,3,1,2,0,0,4,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,5,8,1,3,4,14,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,6,0,5,0,2,8,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,7,3,5,4,0,16,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,8,5,2,1,1,10,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,9,0,0,0,1,3,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,10,5,2,2,1,12,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,11,4,0,0,0,4,0,1
3_13,0,1,0,0,0,0,0,0,3_13_03_V01Y_0,Mewat,2017,12,6,7,4,3,19,0,1
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,1,5,6,4,2,17,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,2,12,10,16,7,48,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,3,19,14,9,8,50,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,4,12,12,7,8,40,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,5,12,20,18,15,65,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,6,8,9,11,16,44,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,7,14,9,16,17,54,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,8,12,10,10,16,51,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,9,12,11,8,9,45,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,10,14,14,13,17,63,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,11,19,10,12,18,59,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2017,12,16,22,16,9,72,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2018,1,15,7,15,13,54,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2018,2,19,21,5,10,67,1,0
3_13,1,0,0,0,0,0,0,0,3_13_04_V04Y_0,Mewat,2018,3,2,5,2,1,11,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,1,22,17,27,12,82,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,2,17,9,7,11,47,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,3,20,20,16,8,68,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,4,23,22,22,13,85,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,5,17,17,16,20,75,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,6,15,26,16,24,78,1,0
4_01,0,1,0,0,0,0,0,0,4_01_01_V01Y_0,Palwal,2017,7,21,23,22,14,79,1,0
